id,text
5126,Couldn't the NodeState implementations in question (StoreNodeAsState AFAICS) just use their id to implement hashCode()?
5127,<joes4> This is a bug in FreeBSD's ldap support- sorry there's nothing we can do about it.
5128,In pom.xml of tajo root you forget to change the tajo version to 0.8 at Line 76.
5129,Aaron  Go ahead.
5130,Patch that adds the fix to WebResponse
5131,Thanks for patch v2.
5132,Some comments: 20.
5133,Log.truncateTo(): The following code seems to be used just for getting the first segment.
5134,22
5135,ReplicaManager: 22.1 recordLeaderLogUpdate(): Could we rename it to recordLeaderLogEndOffset()?
5136,22.2 close(): Could we rename it to shutdown to map startup()?
5137,22.3 readCheckpointedHighWatermark(): We should just read the HW from memory.
5138,The on-disk version is only useful on broker startup when we populate the in-memory HW using the on disk version.
5139,23
5140,"HighwaterMarkCheckpoint: Is it better to name the file "".highwaterMark"" so that it's hidden?"
5141,I applied the patch at revision: 599008.
5142,Still why do we hardcode these numbers e.g.
5143,port/src/lil/em64t/pim/m2n_em64t_internal.h: #ifdef _WIN64 const unsigned m2n_sizeof_m2n_frame = 120 #else const unsigned m2n_sizeof_m2n_frame = 104 #endif  vmcore/src/util/em64t/base/compile_em64t.cpp: // Stack size should be (% 8 == 0) but shouldn't be (% 16 == 0) const int ALIGNMENT = 0  Doesn't it worth to let compiler calculate such values?
5144,It would be good if folks can use standard Java i/o idioms with Hadoop.
5145,http://www.ibm.com/developerworks/java/library/j-jtp03216.html  {noformat} OutputStream out = fs.open(...) try {   out.write(...) } finally {   out.close() } {noformat}  When multiple files are involved the best thing is to nest the try blocks.
5146,Shouldn't we try to make this idiom work well with HDFS?
5147,This looks good but I wish there was a good way to set up a test case.
5148,I guess the best way would be to create a JobTracker and call the heartbeat method and observe the requested heartbeat interval.
5149,I included the gen stamp and length in the {{cacheReport}} to handle caching newly appended data.
5150,I guess the gen stamp is unnecessary but the DN isn't going to automatically mlock newly appended data so the NN needs to somehow realize that the cached length is shorter than the new length and ask the DN to recache at the new length.
5151,Alternatively I guess the DN could automatically mlock appended data but there are quota implications there.
5152,On startup I agree that we can skip cache reports until the cache is populated.
5153,I also agree that jittering doesn't matter as much if it's ticking on such a short time scale.
5154,I guess I could have cleaned this up rather than just changing the default cache report period like Colin asked.
5155,However since we want to eventually have both incremental and full reports let's just ape how block reports work don't jitter the incremental reports but do jitter the start time for the full reports and afterwards tick at a regular interval.
5156,Let's clean up all these issues in the incremental cache report JIRA (HDFS-5092) if this sounds good I'll edit the JIRA description with these todo items.
5157,Uploaded a patch that fixes the comments and includes the test
5158,Thanks for the review.
5159,We used to do 'stopping'.
5160,Smile.
5161,Stopping' gets us closer to classic Lifecycle.
5162,I think just needed for this at mo.
5163,Because this neither-here-nor-there code-reuse seems not much useful.
5164,The original reason why i asked this is so that clients can seamlessly cross over like in MR between RM and AHS.
5165,But it seems like clients have to know which protocol they are talking to.
5166,fully agree Christian!
5167,I refereed to the [^v1-enable-wall-werror.patch] which contains {{-Wall -Werror}} and I thought it sould be {{-Wall -Wextra}}  However just add {{-Wall}}  to that patch makes absolutely sense and could be committed.
5168,Hi Nicholas did you solve the issue?
5169,Thank you for the patch Shawn can you also tell us what behavior you are seeing that is wrong?
5170,Maybe you can paste a SOAP query example request and explain the wrong behavior and what it is you are expecting?
5171,Commit cf6045f1aa37674f0225144ae0a1f662f955f153 in branch refs/heads/pvlan from [~jessicawang] [ https://git-wip-us.apache.org/repos/asf?p=cloudstack.gith=cf6045f ]  CLOUDSTACK-747: internalLb in VPC - UI - create network offering - system offering dropdown is for router only.
5172,Change its variable name to be more intuitive.
5173,you need to create system offering for system vms (ssvmcpvmrouter vm) and then you can upgrade to new system offerings it is only supported in vmware
5174,Marking as dup of HBASE-5861 (You saw it first Andrew but Jon is going to work on this over in 5861..)
5175,Patch applied Thank to Clay Leeds.
5176,(BTW - The Idea to retrieve the Document Title is the best solution on my opinion.)
5177,[~smarthi] When I apply this patch the source code cannot be compiled.
5178,Another error is that the class Functions.NEGATE is misspelled as Function.NEGATE.
5179,If you have the opportunity to do it go ahead.
5180,Now again in the next trip of finalization it will throw NodeExistsException here it is really required to do the #store.
5181,Patch looks good to me.
5182,I'm fine w/ not naming it Consumer - I agree it does not really consume it.
5183,But if we go with PayloadMergeProcessor we'll need PayloadMergeProcessorProvider and they become quite long names :).
5184,I was thinking PayloadProcessor and PayloadProcessorProvider (have cool acronyms to PP and PPP) but then people might get confused that it processes all payloads (maybe before they are even written the first time) while it is actually invoked only during segment merges.I was following the *Consumer pattern I saw all over the place w/ SegmentMerger and thought that if someone ever reads SM code it will swallow easily another *Consumer one ...
5185,So between PC PMP and PP - I prefer PP - the documentation should clarify what it does.
5186,But I'm open for suggestions.
5187,setting    set hive.script.auto.progress=true  seems to have no effect.
5188,Abhinav can you also attach cloud_usage db dump.
5189,Need it to test the fix.
5190,I changed the ubuntu version too.
5191,By the way getCanonicalPath() performs actual file access may take long if drive is slow (e. g. Samba) may fail with exception if path is inaccessible at the moment (e. g. on network drive) etc.
5192,On the other hand getAbsolutePath() is purely logical and doesn't need file system access.
5193,The change is now that in Lucene 4.0 all Analyzers are required to reuse TokenStream instances so the StopFilter is only produced only once in your application (when the Analyzer is created).
5194,Only the first of these is a failure.
5195,This test pukes all over the place when the first test fails.
5196,Some of the other test cases in this class failed because that constraint error occurred?
5197,There were most definitely 21 test case failures.
5198,<danielsh> Yes any23.zones.apache.org is the jail's hostname so use the IP it resolves to.
5199,ill upload a patch for 3.1 and 3.2 branch as soon as ZOOKEEPER-597 gets committed to those branches.
5200,Yeah seems safe.
5201,Will commit a bit later unless somebody beats me to it.
5202,Hi Zeid  I'll go ahead and commit your changes but this one doesn't look right...I think it's a hold over  from the Mac files.
5203,This symbol is not used for the Windows Netaccessor.
5204,Yeah?
5205,Please watch the source tree over the next several weeks before our next release.
5206,There will  probably be some additional file checks so you'll need to patch the projects yet again.
5207,Sorry db name is TPCDB user name TPC pwd whatever...
5208,Sorry my code base is a little old looks like HADOOP-9147 add some new test in TestFileStatus.
5209,I'm sorry.
5210,Sorry I hit close by accident.
5211,Sorry I've been MIA on this issue.
5212,I haven't had any time to try re-upgrading after having to back out 2.0.8 but I will be sure to let you know how it works out as soon as I get the opportunity.
5213,Sorry for that.
5214,Sorry missed that select-box.
5215,Sorry for letting you guys wait.
5216,[~shazron]Sorry that was weird.
5217,Missed 2 new files - sorry !
5218,Sorry no longer working on this
